condition,variant,step,query,entropy,top_margin,candidate_a,candidate_b,candidate_margin,top_token,expected_candidate,revisit8,revisit16,revisit32,is_value_slot
object0_world0,full,0,"

",2.203965663909912,0.625,10,20,2.09375,Based,0,0.0,0.0,0.0,0
object0_world0,full,1,I,1.6159889698028564,1.625,10,20,0.17578125, don,0,0.0,0.0,0.0,0
object0_world0,full,2, will,3.0718798637390137,0.5,10,20,1.466796875, keep,0,0.0,0.0,0.0,0
object0_world0,full,3, use,0.6557172536849976,2.5,10,20,0.4140625, the,0,0.0019680652767419815,0.0019680652767419815,0.0019680652767419815,0
object0_world0,full,4, the,1.741753101348877,1.25,10,20,1.4296875, given,0,0.006279201421421021,0.006279201421421021,0.006279201421421021,0
object0_world0,full,5, stated,0.14132383465766907,4.625,10,20,0.94921875, facts,0,0.0016721381689421833,0.0016721381689421833,0.0016721381689421833,0
object0_world0,full,6, facts,1.0893206596374512,2.375,10,20,0.76171875, to,0,0.0025157526251859963,0.0025157526251859963,0.0025157526251859963,0
object0_world0,full,7, to,2.1299452781677246,0.625,10,20,1.685546875, complete,0,0.0021124922786839306,0.0021124922786839306,0.0021124922786839306,0
object0_world0,full,8, identify,1.202621579170227,2.375,10,20,0.296875, the,0,0.007180381042417139,0.007180381042417139,0.007180381042417139,0
object0_world0,full,9, the,2.617779016494751,0.125,10,20,0.66015625, constraints,0,0.017889602691866457,0.02074291749158874,0.02074291749158874,0
object0_world0,full,10, required,1.892073631286621,0.75,10,20,0.796875, stirring,0,0.0065631641773507,0.007170186610892415,0.007170186610892415,0
object0_world0,full,11, value,2.0007853507995605,0.75,10,20,0.0625, for,0,0.003605768200941384,0.003695509978570044,0.003695509978570044,0
object0_world0,full,12,".
",3.1977930068969727,0.75,10,20,2.40625," 
",0,0.00934259220957756,0.003960059606470168,0.003960059606470168,0
object0_world0,full,13,The,2.295111894607544,2.0,10,20,1.734375, first,0,0.007876277319155633,0.012656991486437619,0.012656991486437619,0
object0_world0,full,14, first,0.7655380368232727,3.25,10,20,1.314453125, mixture,0,0.01077654305845499,0.01914887351449579,0.01914887351449579,0
object0_world0,full,15, mixture,1.0270209312438965,2.25,10,20,0.15625, must,0,0.00859022286022082,0.012444091844372451,0.012444091844372451,0
object0_world0,full,16, must,0.011970238760113716,7.375,10,20,0.28125, be,0,0.003214009164366871,0.0027552651008591056,0.0027552651008591056,0
object0_world0,full,17, be,0.03262222558259964,7.375,10,20,0.140625, stirred,0,0.010838692600373179,0.022339714167173952,0.023136405798140913,0
object0_world0,full,18, stirred,0.05380001291632652,6.625,10,20,2.4765625, for,0,0.004665603570174426,0.006061064719688147,0.006252541090361774,0
object0_world0,full,19, for,0.22581787407398224,4.5,10,20,7.453125, ,0,0.0029759082826785743,0.0023050690651871264,0.0019351352821104228,0
object0_world0,full,20, ,0.08404703438282013,5.0,10,20,11.625,10,0,0.014705303183291107,0.016609401733148843,0.01694682490779087,1
object0_world0,cut_required,0,"

",2.0225934982299805,0.125,10,20,0.21875,Based,0,0.0,0.0,0.0,0
object0_world0,cut_required,1,I,1.6069684028625488,1.5,10,20,0.1875, don,0,0.0,0.0,0.0,0
object0_world0,cut_required,2, will,3.079392433166504,0.125,10,20,1.54150390625, follow,0,0.0,0.0,0.0,0
object0_world0,cut_required,3, use,0.644923746585846,2.625,10,20,0.25, the,0,0.0014893973711878061,0.0014893973711878061,0.0014893973711878061,0
