condition,variant,step,query,entropy,top_margin,candidate_a,candidate_b,candidate_margin,top_token,expected_candidate,revisit8,revisit16,revisit32,is_value_slot
normal_transition,full,53, a,0.2523499131202698,3.5, single, transmission,3.5, single,,0.0,0.0,0.0,0
normal_transition,full,54, single,0.0021373536437749863,9.375, transmission, main,9.375, transmission,,0.002594542398583144,0.004555657273158431,0.012345901282969862,0
normal_transition,full,55, transmission,1.6420217434642836e-05,14.625, medium,medium,14.625, medium,,0.0226598167209886,0.03597514738794416,0.04278301994781941,0
normal_transition,full,56, medium,0.313748300075531,3.125, with,",",3.125, with,,0.002317707403562963,0.0020126498420722783,0.0028779946733266115,0
normal_transition,full,57, with,0.4253249168395996,1.75, more, multiple,1.75, more,,0.006561850546859205,0.008810267900116742,0.014197760203387588,0
normal_transition,full,58, more,5.0479909987188876e-05,13.5, than, endpoints,13.5, than,,0.014571176783647388,0.018775229749735445,0.023149179643951356,0
normal_transition,full,59, than,4.0827995690051466e-05,13.5, two, ,13.5, two,,0.0029872353770770133,0.00561378855491057,0.005298046162351966,0
normal_transition,full,60, two,0.00015151139814406633,12.375, endpoints, points,12.375, endpoints,,0.0027413000352680683,0.0027200019103474915,0.00602143577998504,0
normal_transition,full,61, endpoints,0.8112903237342834,1.0,",", created,1.0,",",,0.015877656056545675,0.013740297581534833,0.015589515736792237,0
normal_transition,full,62,",",0.2917241156101227,3.25, created, achieved,3.25, created,,0.008336872328072786,0.00977139052702114,0.008489888161420822,0
normal_transition,full,63, created,0.000808447424788028,9.5, by, through,9.5, by,,0.0032256676931865513,0.004781672789249569,0.008778088842518628,0
normal_transition,full,64, by,0.001936903572641313,9.625, branching, branches,9.625, branching,,0.00808536185650155,0.008012660720851272,0.008635177102405578,0
normal_transition,full,65, branching,0.07541074603796005,4.75, the, from,4.75, the,,0.005842668004333973,0.007865515071898699,0.007023484446108341,0
normal_transition,full,66, the,2.4946815756266005e-05,13.875, main, primary,13.875, main,,0.005646859004627913,0.0036877815145999193,0.004104776482563466,0
normal_transition,full,67, main,0.03680907562375069,5.375, section, transmission,5.375, section,,0.0036247665411792696,0.005606375751085579,0.006983402476180345,0
normal_transition,full,68, section,0.193073570728302,3.0,".
", of,3.0,".
",,0.00851402775151655,0.010297932487446815,0.007308401633054018,0
